split,text,category,stance
train,بشارة ريادة علمية وطنية :معهد الأبحاث الطبية بجامعة الإمام عبد الرحمن بن فيصل بالمنطقة الشرقية توصل إلى لقاح ضد كوفيد١٩ بقيادة د إيمان المنصور ( دكتورة الهندسة الطبية الحيوية والتقنية). ثقتي في هذااللقاح أكبر من غيره لانتفاء التنافس التجاري فيه وعدم التسرع في الإعلان عنه.,info_news,1
train,قالت اشتقتلكن اخدت ١٠٠٠ لايك 🤦🏻‍♂️، ليش ع شو؛ شو في.. شو عملت adding value للحياة مثلاً.. لك لقاح كورونا ما اخد هلقد 🙂,unrelated,0
train,و لله الحمد <LF>تلقيت الجرعة الثانية من لقاح كورونا ، منسوبي وزراة الصحة من أبناء و بنات الوطن يستحقون الشكر و التقدير على حسن التنظيم و  تعاملهم الراقي و اخلاقهم الرفيعة.<LF>الحمد و الشكر لله الذي أكرمني بوطن 🇸🇦 يقدم الانسان على كل شيء <LF>وطن لم يفرق بين مواطن و مقيم بل حتى المخالف .,personal,1
train,"الصحة  تعلن تقديم 95,783 جرعة من لقاح #كوفيد_19 خلال الساعات الـ 24 الماضية، والعدد الإجمالي حتى اليوم 2,161,150 جرعة.<LF>#وام https://t.co/O6K2VnwWUz",info_news,1
train,وفاة أشخاص تلقوا لقاح #كورونا، والسلطات الصحية الأوروبية تنفي علاقة ذلك بأعراض التطعيم<LF>#العربي_اليوم https://t.co/OEuxhnhJv8,info_news,-1
train,اوكي انا ما باغي ولاد ما باغي نتزوج ممكن منديرش لقاح,unrelated,0
train,فسروها انتوا بقى ..بعد تطعيمه بجرعتين من لقاح فايزر: كبير حاخامات تل أبيب يصاب بكورونا..؟ المدهش ان الشركه المنتجه اخدت براءه من اى  عوارض جانبيه حتى الموت والاكثر دهشه انها قالت لابد من ارتداء الكمامه بعد التطعيم ههههههه التطعيم ده شكله مايه تحت الجلد بيلموا بيها فلوس,celebrity,-1
train,كل العالم عم تتشكر بلدا كرمال لقاح الكورونا ونحن هون ما عارفين اذا رح نموت من الجوع او من المرض <LF>بس بكل الاحوال<LF>#صباحو ☕️,others,0
train,حرمان المواطنين الإيرانيين من اللقاح ينذر بمآلات خطيرة KhameneiVirus via @USER https://t.co/r72THxaE6P #KhameneiVirus #خامنئي_عدو_مشترك #لقاح_كورونا #لقاح_فايزر #لقاح_كوفيد_19 #لقاح_فيروس_كورونا<LF>#FreePoliticalPrisoners<LF><LF>#Noimpunity4mullahs,info_news,0
train,روسيا والجزائر.. تعاون لإنتاج لقاح سبوتنيك-في<LF>#روسيا #الجزائر https://t.co/9s3WYzUC5z,info_news,1
train,الحمدلله على نعمة #المملكه_lلعربيه_السعوديه <LF>تم التطعيم بالجرعة الاولى من لقاح كورونا ، الله ينفع به.<LF><LF>احتراف<LF>تنظيم<LF>حفاوة<LF>سلاسة<LF><LF>شكراً وزارة الصحة<LF>شكراً يا وطني 🇸🇦💙 https://t.co/UQjPGkyCfw,personal,1
train,مصر هتستخدم لقاح نصر-28 المطور فى معامل القوات المسلحة,info_news,1
train,*أعلنت الحكومة السورية منذ قليل عدم نِيّتها شراء لقاح كورونا للشعب السوري<LF> لأنه سوف يتم تهريبه من لبنان في الأسبوع الأول من شهر شباط 😅,info_news,0
train,100 مليون جرعة من التلقيح حول العالم🌎 <LF>أكثر من 3 ملايين في الإمارات🇦🇪 وهي من أكثر الدول في العالم التي نجحت استراتيجيا ولوجيستيا وإنسانيا في مكافحة هذا الفيروس اللعين<LF>دخلت اليوم مكتبي محصنة بجرعتي لقاح يغبطني عليهما أصدقاء في واشنطن ولندن ومدن أخرى مازالت تحاول استدراك ارتباكها! https://t.co/um4KkoQuXG,plan,1
train,عملية شراء لقاح #كورونا في #تركيا تم بشكل سري ومغلق لانه مخصص لمؤيدين سياسة اردوغان والمعارضين إلى الجحيم .<LF><LF>@USER https://t.co/UrT8x2noWu,info_news,1
train,"يتلقى السفير الأمريكي جون #أبي_زيد الجرعة الثانية من لقاح #كوفيد_19. وقد علق السفير #أبي_زيد خلال زيارته لمركز اللقاح:  ""أود أن أؤكد للمجتمع الأمريكي هنا أن اللقاح آمن وفعال. إن التنظيم والكفاءة السعودية اللذان شهدتهما اليوم كانا في غاية الروعة "". https://t.co/zgU91uqFI3",celebrity,1
train,"عبدالله بن دفنا لدى تلقيه أول جرعة من لقاح ""#كوفيد_19"": "" أنصح الجميع بالتطعيم حفاظًا على سلامتهم وسلامة أسرهم""<LF><LF>#اخترت_التطعيم<LF>@USER https://t.co/29XxYkyR9E",celebrity,1
train,لقاح كورونا.. بريشة #دعاء_العدل https://t.co/9wlRNgRg5r,others,0
train,وزيرة الصحة: #مصر أول دولة إفريقية تبدأ التطعيم بلقاحات فيروس كورونا https://t.co/GhSb4JPa1U #العربية,info_news,1
train,بكره موعد لقاح امي للكورونا ❤️😄<LF>والحامي رب العالمين..طبعا سألت اكثر من شخص وانا مقتنع بالموضوع..وجدة صاحبي اخذته من اسبوع وامورها طيبة والحمد لله..,personal,1
train,مع بدء تلقي أول أبره لقاح بالأمس تولد لدينا شعور بعوده الحياه الطبيعيه من جديد.,personal,1
train,طؤبرني معليش. ما فيك تحكينا بمؤامرة Bill Gates اللي بدو يفوّت شريحة صغيرة على جسمك ت يقدر يتحكم فيك ويسحب معلومات عنك بس تعمل لقاح الكورونا، وانت من يومين عامل accept على شروط واتساب الجداد بلا ما تقراهن. هودي غير الapps التانيين اللي عاملن accept.<LF>بعد ما حكينا بالfishing 🎣,personal,1
train,للمعلومية 🇸🇦💚<LF><LF>بعد حصول السفير الأمريكي لدى المملكة لقاح كورونا اكد السفير :<LF><LF>إذا كان هناك مكان امن للوقاية من فيروس كورونا في العالم فهو في المملكة العربية #السعودية 💚🇸🇦,celebrity,1
train,فرحة سعودي يتلقى لقاح #كورونا.. والسبب أن ابنته هي من تعطيه التطعيم https://t.co/HCX4yxeNHe,personal,1
train,وهاب يعلن تلقيه لقاح كورونا في دبي :لا أعرف ماذا يمنع لبنان من الإستعجال في الحصول عليه <LF>#LBCINews @USER <LF>https://t.co/KeHoYglHw3,celebrity,1
train,🌷الحمدلله وبفضله...<LF>تم أخذ الجرعة الثانية من #لقاح_كوفيد_19 <LF>الأولى في #الرياض<LF>الثانية في #الظهران<LF>تنافس رائع وجميل بين أحسن استقبال وأفضل خدمة وأجمل تنظيم..<LF>🌷أقول صدقاً الحمدلله على نعمة #السعودية_العظمى https://t.co/1VocJYQIoW,personal,1
train,لقاح السم  لهالسلطة كاملة.... قضاء وقدر  #صار_الوقت,unrelated,0
train,قرار رفض اللقاحات المشكوك فيها أو التي لم يتم اختبارها بشكل كافٍ بشأن التكنولوجيا أو السلامة أو الموثوقية هو حق غير قابل للنقاش.<LF>#لقاح_آمن,info_news,0
train,☇قدمت #أمازون عرضها  لمساعدة<LF> بايدن على الإسراع في توزيع لقاح<LF> كورونا، بعد أشهر من السكوت التام،<LF>مما طرح تساؤلات حول ما إذا كانت<LF> أمازون قد قدمت عروضا مماثلة<LF>لإدارة ارامب؟!<LF> قدمت(أمازون) مساعدتها بمجرد ان تولي بايدن منصبه!!!<LF><LF>(وفقا ل نيويورك_بوست) https://t.co/9eiX0m8VIW,plan,1
train,اللقاح الروسي #سبوتنيك-V يصنف في هذه المرحلة بين اللقاحات الأكثر فاعلية ضد #كورونا.<LF> https://t.co/K6e9ly6Ql2,info_news,1
train,الحمد لله.  تلقيت اليوم  الجرعة الثانية من #لقاح_كوفيد_19 كان التنظيم والاستقبال والأداء منظما ومناسبا مثل ما كانت الجرعة الأولى<LF>أتقدم بالشكر لقيادتنا الرشيدة لحرصها الدائم على صحة الفرد والمجتمع، وأذكر جميع من أخذ الجرعة الأولى بضرورة أخذ الجرعة الثانية في موعدها.<LF>حفظكم الله  🤲🏻 https://t.co/biEBBSPpfI,personal,1
train,حبيت اذكركم انه احداث فيلم l’m legend كانت بتدور في عام 2021 <LF>والناس تحولت ل zombies بسبب لقاح غلط 🙄,info_news,1
train,وزير الصحة التركي يؤكد ضرورة تلقي الجميع لقاح #كورونا من أجل ضمان عودة الحياة إلى طبيعتها https://t.co/fciXngkAqR,info_news,1
train,#بقلم_المقاومة<LF>#على_نهج_حزب_الله<LF>طلب احدهم في الحكومة تخصيص المبلغ لاستيراد لقاح فايزر فقط <LF>يعتبر خسا××سة تعودنا عليها من البعض في الحكومة.<LF>ما مشكلة في شركات وناس خلوقة محترمة ممكن تستجلب اللقاحات🤷‍♀️<LF>أما حصارنا وتركيعنا صعبة تحصلوا عليها لا بالسلم ولا بالحرب.<LF>وأملنا بالله كبير😊🙏 https://t.co/tcKgmBphr2,info_news,1
train,هل تعلم أن فيلم i Am Legend أحداثه تدور  في عام 2021 وفيه قد تحول الناس إلى زومبي بسبب لقاح خاطئ! https://t.co/DJNPhkcoLR,unrelated,0
train,اللقاح الأمريكي لم ينجح في الاختبارات السريرية ورغم ذالك تم اعتماده بشكل رسمي بسبب الوضع الحرج الذي تمر بها امريكا<LF>#نريد_لقاح_آمن,info_news,-1
train,لأنه من إنتاج أياد طاهره<LF>وعقول مدهشه<LF>وقلوب نقيه<LF>ولأنهم الثقه<LF>لا أثق إلا باللقاح الإيراني<LF>#لقاح_آمن https://t.co/rMhomgXaLZ,info_news,1
train,الحصول على لقاح كوفيد19 هو أمر اختياري في السويد💉 ومتوفر بشكل مجاني للمقيمين فيها، وبحسب إحصاءات هيئة الصحة العامة السويدية، فقد حصل قرابة الـ 150 ألف شخص على لقاح كوفيد19 في السويد حتى الآن ومن المقرر أن يحصل جميع البالغين عليه في النصف الأول من عام 2021 .,plan,1
train,سمعت النهارده ضيف على قناه MBC مصر بيقول ان لقاح الكورونا مش عارفين مدى فعاليته وانه مش مهم اوى الكل ياخده ومش عارفين هايفضل اد ايه فى الجسم وبعد اد ايه ممكن الانسان يتعدى تانى من الفيرس ...<LF><LF>هما علشان مش عارفين يوفروا يجيبوا لينا اللقاح فقرروا يقللوا من اهميته !! فيه ايه ..,info_news,1
